City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Lajes,Portugal,1270,361.9,TAP AIR PORTUGAL,TER,2023-07-03,2023-07-10,http://kayak.com/flights/NAP-TER/2023-07-03/2023-07-10/,361.9,1.0,2023,7,NAP,362.88,364.0,364.6,2023-03-22 02:32:20,True,-0.9800000000000182,-0.27006172839506676
Norfolk,Estados Unidos,1567,605.64,Air France,ORF,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-ORF/2023-04-18/2023-04-25/,605.64,1.0,2023,4,NAP,607.28,609.155,610.16,2023-03-22 02:32:20,True,-1.6399999999999864,-0.270056646028189
Barranquilla,Colômbia,2590,974.98,Várias companhias aéreas,BAQ,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-BAQ/2023-04-18/2023-04-25/,974.98,1.0,2023,4,NAP,977.62,980.634,982.25,2023-03-22 02:32:20,True,-2.6399999999999864,-0.27004357521327166
Medina,Arábia Saudita,1590,860.55,flydubai,MED,2023-05-06,2023-05-13,http://kayak.com/flights/NAP-MED/2023-05-06/2023-05-13/,860.55,1.0,2023,5,NAP,862.88,863.4833333333332,862.88,2023-03-22 02:32:20,True,-2.330000000000041,-0.2700259595772345
Taipé,Taiwan,2410,1111.74,Várias companhias aéreas,TPE,2023-08-22,2023-08-29,http://kayak.com/flights/NAP-TPE/2023-08-22/2023-08-29/,1111.74,1.0,2023,8,NAP,1114.75,1115.915,1115.915,2023-03-22 02:32:20,True,-3.009999999999991,-0.2700156985871264
Cidade de Ho Chi Minh,Vietname,1645,1237.33,Várias companhias aéreas,SGN,2023-04-17,2023-04-23,http://kayak.com/flights/NAP-SGN/2023-04-17/2023-04-23/,1237.33,1.0,2023,4,NAP,1240.68,1242.376,1240.68,2023-03-22 02:32:20,True,-3.3500000000001364,-0.2700132185575762
Kuopio,Finlândia,1370,620.53,Várias companhias aéreas,KUO,2023-04-24,2023-04-29,http://kayak.com/flights/NAP-KUO/2023-04-24/2023-04-29/,620.53,1.0,2023,4,NAP,622.21,623.8475,624.335,2023-03-22 02:32:20,True,-1.6800000000000637,-0.27000530367561815
Palanga,Lituânia,1629,373.06,Várias companhias aéreas,PLQ,2023-07-31,2023-08-06,http://kayak.com/flights/NAP-PLQ/2023-07-31/2023-08-06/,373.06,1.0,2023,7,NAP,374.07,374.3333333333333,374.07,2023-03-22 02:32:20,True,-1.009999999999991,-0.2700029406260836
Nis,Sérvia,1155,502.38,Turkish Airlines,INI,2023-07-22,2023-07-29,http://kayak.com/flights/NAP-INI/2023-07-22/2023-07-29/,502.38,1.0,2023,7,NAP,503.74,504.71166666666664,504.265,2023-03-22 02:32:20,True,-1.3600000000000136,-0.2699805455195168
Cluj,Roménia,395,254.91,Ryanair,CLJ,2023-08-06,2023-08-12,http://kayak.com/flights/NAP-CLJ/2023-08-06/2023-08-12/,254.91,1.0,2023,8,NAP,255.6,268.5569230769231,257.52,2023-03-22 02:32:20,True,-0.6899999999999977,-0.2699530516431916
Kingston,Jamaica,1840,894.04,Delta,KIN,2023-09-04,2023-09-10,http://kayak.com/flights/NAP-KIN/2023-09-04/2023-09-10/,894.04,1.0,2023,9,NAP,896.46,897.0866666666667,896.46,2023-03-22 02:32:20,True,-2.4200000000000728,-0.26995069495572277
Cidade do Cabo,África do Sul,1790,642.86,KLM,CPT,2023-09-03,2023-09-09,http://kayak.com/flights/NAP-CPT/2023-09-03/2023-09-09/,642.86,1.0,2023,9,NAP,644.6,648.46,647.65,2023-03-22 02:32:20,True,-1.740000000000009,-0.26993484331368434
Salisbury,Estados Unidos,2239,905.21,American Airlines,SBY,2023-03-27,2023-04-03,http://kayak.com/flights/NAP-SBY/2023-03-27/2023-04-03/,905.21,1.0,2023,3,NAP,907.66,908.9,907.66,2023-03-22 02:32:20,True,-2.449999999999932,-0.26992486173235924
Fort-de-France,Martinica,1110,1555.5,Air France,FDF,2023-07-21,2023-07-28,http://kayak.com/flights/NAP-FDF/2023-07-21/2023-07-28/,1555.5,1.0,2023,7,NAP,1559.71,1562.7166666666665,1561.3400000000001,2023-03-22 02:32:20,True,-4.210000000000036,-0.2699219726744097
